time,X,Y,speed,acc,real_acc
0,2227368.335,934258.3923,1.22,0,0
1,2227369.361,934259.0383,1.21,0.01,-0.01
2,2227370.371,934259.6692,1.19,0.03,-0.02
3,2227371.359,934260.2794,1.16,0.03,-0.03
4,2227372.318,934260.8633,1.12,0.04,-0.04
5,2227373.237,934261.4157,1.07,0.05,-0.05
6,2227374.105,934261.9339,1.01,0.06,-0.06
7,2227374.906,934262.4155,0.93,0.08,-0.08
8,2227375.625,934262.8583,0.84,0.09,-0.09
9,2227376.248,934263.26,0.74,0.11,-0.1
10,2227376.759,934263.6184,0.62,0.12,-0.12
11,2227377.145,934263.9323,0.5,0.13,-0.12
12,2227377.389,934264.2057,0.37,0.16,-0.13
13,2227377.476,934264.4433,0.25,0.15,-0.12
14,2227377.39,934264.6503,0.22,0.18,-0.03
15,2227377.116,934264.8316,0.33,0.18,0.11
16,2227376.636,934264.9921,0.51,0.21,0.18
17,2227375.937,934265.1374,0.71,0.22,0.2
18,2227375.006,934265.2746,0.94,0.23,0.23
19,2227373.83,934265.4115,1.18,0.25,0.24
20,2227372.398,934265.5558,1.44,0.25,0.26
21,2227370.698,934265.7152,1.71,0.27,0.27
22,2227368.718,934265.8976,1.99,0.28,0.28
23,2227366.454,934266.1117,2.27,0.28,0.28
24,2227363.938,934266.3715,2.53,0.26,0.26
25,2227361.209,934266.692,2.75,0.22,0.22
26,2227358.307,934267.0884,2.93,0.19,0.18
27,2227355.273,934267.5756,3.07,0.16,0.14
28,2227352.145,934268.1688,3.18,0.14,0.11
29,2227348.964,934268.8831,3.26,0.13,0.08
30,2227345.772,934269.7363,3.3,0.14,0.04
31,2227342.624,934270.7576,3.31,0.17,0.01
32,2227339.58,934271.979,3.28,0.23,-0.03
33,2227336.697,934273.4324,3.23,0.28,-0.05
34,2227334.034,934275.1498,3.17,0.35,-0.06
35,2227331.648,934277.1632,3.12,0.4,-0.05
36,2227329.588,934279.5,3.12,0.47,0
37,2227327.858,934282.1696,3.18,0.47,0.06
38,2227326.451,934285.1768,3.32,0.47,0.14
39,2227325.361,934288.5265,3.52,0.47,0.2
40,2227324.582,934292.2235,3.78,0.47,0.26
41,2227324.107,934296.2726,4.08,0.46,0.3
42,2227323.926,934300.6724,4.4,0.46,0.32
43,2227324.022,934305.3965,4.73,0.43,0.33
44,2227324.369,934310.412,5.03,0.39,0.3
45,2227324.947,934315.6861,5.31,0.34,0.28
46,2227325.733,934321.1861,5.56,0.31,0.25
47,2227326.704,934326.8793,5.78,0.26,0.22
48,2227327.841,934332.7293,5.96,0.23,0.18
49,2227329.135,934338.6865,6.1,0.19,0.14
50,2227330.582,934344.6978,6.18,0.17,0.08
51,2227332.176,934350.7098,6.22,0.14,0.04
52,2227333.912,934356.6696,6.21,0.16,-0.01
53,2227335.785,934362.5238,6.15,0.17,-0.06
54,2227337.796,934368.2198,6.04,0.21,-0.11
55,2227339.963,934373.706,5.9,0.26,-0.14
56,2227342.315,934378.9314,5.73,0.32,-0.17
57,2227344.875,934383.845,5.54,0.38,-0.19
58,2227347.671,934388.3956,5.34,0.43,-0.2
59,2227350.728,934392.5322,5.14,0.49,-0.2
60,2227354.071,934396.2038,4.97,0.55,-0.17
61,2227357.724,934399.3702,4.83,0.59,-0.14
62,2227361.696,934402.0351,4.78,0.6,-0.05
63,2227365.994,934404.2134,4.82,0.58,0.04
64,2227370.624,934405.9196,4.93,0.57,0.11
65,2227375.592,934407.1685,5.12,0.57,0.19
66,2227380.906,934407.9748,5.37,0.56,0.25
67,2227386.561,934408.3596,5.67,0.55,0.3
68,2227392.512,934408.3693,5.95,0.47,0.28
69,2227398.703,934408.0568,6.2,0.4,0.25
70,2227405.079,934407.4748,6.4,0.33,0.2
71,2227411.584,934406.6762,6.55,0.25,0.15
72,2227418.161,934405.7137,6.65,0.18,0.1
73,2227424.763,934404.6357,6.69,0.12,0.04
74,2227431.371,934403.4721,6.71,0.08,0.02
75,2227437.971,934402.2483,6.71,0.06,0
76,2227444.553,934400.9896,6.7,0.04,-0.01
77,2227451.103,934399.7216,6.67,0.03,-0.03
78,2227457.611,934398.4695,6.63,0.04,-0.04
79,2227464.068,934397.2538,6.57,0.06,-0.06
80,2227470.487,934396.0748,6.53,0.06,-0.04
81,2227476.883,934394.9278,6.5,0.04,-0.03
82,2227483.272,934393.808,6.49,0.03,-0.01
83,2227489.672,934392.7108,6.49,0.02,0
84,2227496.098,934391.6314,6.52,0.04,0.03
85,2227502.566,934390.5651,6.56,0.04,0.04
86,2227509.085,934389.5074,6.6,0.05,0.04
87,2227515.631,934388.4549,6.63,0.03,0.03
88,2227522.172,934387.4041,6.62,0.01,-0.01
89,2227528.676,934386.3517,6.59,0.04,-0.03
90,2227535.11,934385.2944,6.52,0.07,-0.07
91,2227541.444,934384.2289,6.42,0.1,-0.1
92,2227547.654,934383.1524,6.3,0.12,-0.12
93,2227553.752,934382.065,6.19,0.11,-0.11
94,2227559.76,934380.967,6.11,0.09,-0.08
95,2227565.7,934379.8591,6.04,0.07,-0.07
96,2227571.593,934378.7417,6,0.05,-0.04
97,2227577.461,934377.6154,5.98,0.02,-0.02
98,2227583.322,934376.481,5.97,0.01,-0.01
99,2227589.186,934375.3403,5.97,0.01,0
100,2227595.056,934374.1951,5.98,0.01,0.01
101,2227600.94,934373.0474,5.99,0.01,0.01
102,2227606.841,934371.8994,6.01,0.02,0.02
103,2227612.767,934370.7528,6.04,0.03,0.03
104,2227618.713,934369.6102,6.06,0.02,0.02
105,2227624.645,934368.4763,6.04,0.02,-0.02
106,2227630.52,934367.356,5.98,0.06,-0.06
107,2227636.294,934366.2546,5.88,0.1,-0.1
108,2227641.923,934365.177,5.73,0.14,-0.15
109,2227647.365,934364.1285,5.54,0.19,-0.19
110,2227652.589,934363.1128,5.32,0.22,-0.22
111,2227657.615,934362.1295,5.12,0.19,-0.2
112,2227662.476,934361.1765,4.95,0.17,-0.17
113,2227667.204,934360.2521,4.82,0.13,-0.13
114,2227671.833,934359.3545,4.72,0.1,-0.1
115,2227676.395,934358.4817,4.64,0.08,-0.08
116,2227680.924,934357.6319,4.61,0.04,-0.03
117,2227685.454,934356.8028,4.61,0.02,0
118,2227690.035,934355.99,4.65,0.05,0.04
119,2227694.717,934355.1886,4.75,0.1,0.1
120,2227699.551,934354.3938,4.9,0.15,0.15
121,2227704.589,934353.6006,5.1,0.21,0.2
122,2227709.881,934352.8042,5.35,0.25,0.25
123,2227715.467,934351.9997,5.64,0.3,0.29
124,2227721.333,934351.1825,5.92,0.28,0.28
125,2227727.454,934350.348,6.18,0.25,0.26
126,2227733.805,934349.4915,6.41,0.23,0.23
127,2227740.361,934348.6084,6.62,0.21,0.21
128,2227747.097,934347.6941,6.8,0.18,0.18
129,2227753.987,934346.7446,6.95,0.16,0.15
130,2227761.007,934345.7584,7.09,0.14,0.14
131,2227768.135,934344.7347,7.2,0.11,0.11
132,2227775.346,934343.6726,7.29,0.09,0.09
133,2227782.617,934342.5713,7.35,0.07,0.06
134,2227789.925,934341.4299,7.4,0.06,0.05
135,2227797.246,934340.247,7.42,0.04,0.02
136,2227804.553,934339.0191,7.41,0.05,-0.01
137,2227811.82,934337.7418,7.38,0.06,-0.03
138,2227819.019,934336.411,7.32,0.09,-0.06
139,2227826.125,934335.0226,7.24,0.11,-0.08
140,2227833.11,934333.5723,7.13,0.14,-0.11
141,2227839.953,934332.056,7.01,0.16,-0.12
142,2227846.654,934330.47,6.89,0.16,-0.12
143,2227853.221,934328.8105,6.77,0.15,-0.12
144,2227859.657,934327.0739,6.67,0.15,-0.1
145,2227865.971,934325.2566,6.57,0.15,-0.1
146,2227872.166,934323.3549,6.48,0.14,-0.09
147,2227878.251,934321.365,6.4,0.15,-0.08
148,2227884.228,934319.2866,6.33,0.13,-0.07
149,2227890.094,934317.1325,6.25,0.13,-0.08
150,2227895.845,934314.9189,6.16,0.13,-0.09
151,2227901.474,934312.6618,6.06,0.13,-0.1
152,2227906.976,934310.3773,5.96,0.13,-0.1
153,2227912.347,934308.0816,5.84,0.13,-0.12
154,2227917.579,934305.7895,5.71,0.14,-0.13
155,2227922.661,934303.5115,5.57,0.15,-0.14
156,2227927.582,934301.2566,5.41,0.16,-0.16
157,2227932.328,934299.034,5.24,0.17,-0.17
158,2227936.887,934296.8528,5.05,0.19,-0.19
159,2227941.247,934294.7221,4.85,0.21,-0.2
160,2227945.401,934292.649,4.64,0.22,-0.21
161,2227949.368,934290.6319,4.45,0.19,-0.19
162,2227953.172,934288.6671,4.28,0.18,-0.17
163,2227956.836,934286.751,4.14,0.15,-0.14
164,2227960.386,934284.8798,4.01,0.12,-0.13
165,2227963.846,934283.0499,3.91,0.1,-0.1
166,2227967.235,934281.2605,3.83,0.08,-0.08
167,2227970.556,934279.5224,3.75,0.09,-0.08
168,2227973.808,934277.8491,3.66,0.1,-0.09
169,2227976.99,934276.2542,3.56,0.11,-0.1
170,2227980.1,934274.7514,3.45,0.11,-0.11
171,2227983.137,934273.3543,3.34,0.12,-0.11
172,2227986.099,934272.0764,3.23,0.14,-0.11
173,2227988.985,934270.9322,3.1,0.16,-0.13
174,2227991.793,934269.9393,2.98,0.17,-0.12
175,2227994.518,934269.1158,2.85,0.19,-0.13
176,2227997.159,934268.4802,2.72,0.2,-0.13
177,2227999.713,934268.0507,2.59,0.23,-0.13
178,2228002.177,934267.8457,2.47,0.24,-0.12
179,2228004.553,934267.8754,2.38,0.25,-0.09
180,2228006.859,934268.1183,2.32,0.22,-0.06
181,2228009.118,934268.5449,2.3,0.2,-0.02
182,2228011.356,934269.1256,2.31,0.15,0.01
183,2228013.593,934269.8307,2.35,0.13,0.04
184,2228015.856,934270.6308,2.4,0.09,0.05
185,2228018.166,934271.4931,2.47,0.08,0.07
186,2228020.549,934272.3719,2.54,0.07,0.07
187,2228023.03,934273.2184,2.62,0.1,0.08
188,2228025.636,934273.9838,2.72,0.15,0.1
189,2228028.391,934274.619,2.83,0.2,0.11
190,2228031.322,934275.0755,2.97,0.25,0.14
191,2228034.448,934275.3125,3.14,0.3,0.17
192,2228037.774,934275.3236,3.33,0.3,0.19
193,2228041.297,934275.1102,3.53,0.29,0.2
194,2228045.017,934274.6741,3.74,0.3,0.21
195,2228048.931,934274.017,3.97,0.29,0.23
196,2228053.038,934273.1405,4.2,0.3,0.23
197,2228057.335,934272.0496,4.43,0.28,0.23
198,2228061.806,934270.7629,4.65,0.26,0.22
199,2228066.437,934269.3023,4.86,0.23,0.21
200,2228071.21,934267.6897,5.04,0.21,0.18
201,2228076.108,934265.9469,5.2,0.18,0.16
202,2228081.116,934264.0958,5.34,0.16,0.14
203,2228086.216,934262.1583,5.46,0.13,0.12
204,2228091.391,934260.1557,5.55,0.09,0.09
205,2228096.614,934258.1061,5.61,0.07,0.06
206,2228101.855,934256.0272,5.64,0.04,0.03
207,2228107.088,934253.9366,5.63,0.01,-0.01
208,2228112.282,934251.8518,5.6,0.04,-0.03
209,2228117.41,934249.7904,5.53,0.06,-0.07
210,2228122.448,934247.7675,5.43,0.1,-0.1
211,2228127.389,934245.7875,5.32,0.11,-0.11
212,2228132.233,934243.8526,5.22,0.11,-0.1
213,2228136.978,934241.9647,5.11,0.11,-0.11
214,2228141.622,934240.1259,5,0.11,-0.11
215,2228146.165,934238.338,4.88,0.11,-0.12
216,2228150.606,934236.6024,4.77,0.11,-0.11
217,2228154.948,934234.9171,4.66,0.11,-0.11
218,2228159.194,934233.2792,4.55,0.1,-0.11
219,2228163.348,934231.6861,4.45,0.11,-0.1
220,2228167.414,934230.1348,4.35,0.09,-0.1
221,2228171.395,934228.6227,4.26,0.1,-0.09
222,2228175.3,934227.1454,4.17,0.09,-0.09
223,2228179.153,934225.692,4.12,0.06,-0.05
224,2228182.985,934224.2501,4.09,0.02,-0.03
225,2228186.825,934222.8072,4.1,0.01,0.01
226,2228190.702,934221.3511,4.14,0.04,0.04
227,2228194.647,934219.8691,4.21,0.06,0.07
228,2228198.688,934218.3504,4.32,0.11,0.11
229,2228202.851,934216.7904,4.45,0.13,0.13
230,2228207.162,934215.1856,4.6,0.16,0.15
231,2228211.646,934213.533,4.78,0.18,0.18
232,2228216.329,934211.8293,4.98,0.21,0.2
233,2228221.236,934210.0713,5.21,0.24,0.23
234,2228226.391,934208.2558,5.47,0.26,0.26
235,2228231.815,934206.381,5.74,0.26,0.27
236,2228237.498,934204.451,6,0.27,0.26
237,2228243.425,934202.4714,6.25,0.25,0.25
238,2228249.582,934200.4478,6.48,0.23,0.23
239,2228255.952,934198.3857,6.7,0.21,0.22
240,2228262.521,934196.2907,6.89,0.2,0.19
241,2228269.268,934194.1691,7.07,0.18,0.18
242,2228276.156,934192.0302,7.21,0.14,0.14
243,2228283.141,934189.8842,7.31,0.1,0.1
244,2228290.181,934187.7411,7.36,0.05,0.05
245,2228297.231,934185.6109,7.37,0.01,0.01
246,2228304.249,934183.5038,7.33,0.04,-0.04
247,2228311.194,934181.427,7.25,0.09,-0.08
248,2228318.031,934179.377,7.14,0.1,-0.11
249,2228324.726,934177.3473,7,0.14,-0.14
250,2228331.246,934175.3316,6.82,0.18,-0.18
251,2228337.559,934173.3235,6.62,0.21,-0.2
252,2228343.63,934171.3166,6.39,0.24,-0.23
253,2228349.427,934169.2991,6.14,0.27,-0.25
254,2228354.916,934167.2376,5.86,0.31,-0.28
255,2228360.06,934165.0931,5.57,0.36,-0.29
256,2228364.826,934162.827,5.28,0.39,-0.29
257,2228369.179,934160.4003,4.98,0.45,-0.3
258,2228373.084,934157.7741,4.71,0.49,-0.27
259,2228376.505,934154.9097,4.46,0.53,-0.25
260,2228379.415,934151.7712,4.28,0.58,-0.18
261,2228381.803,934148.3352,4.18,0.6,-0.1
262,2228383.667,934144.5813,4.19,0.61,0.01
263,2228385.003,934140.489,4.3,0.62,0.11
264,2228385.807,934136.038,4.52,0.65,0.22
265,2228386.076,934131.2079,4.84,0.65,0.32
266,2228385.815,934125.9872,5.23,0.66,0.39
267,2228385.065,934120.4002,5.64,0.61,0.41
268,2228383.874,934114.4803,6.04,0.55,0.4
269,2228382.294,934108.2607,6.42,0.49,0.38
270,2228380.372,934101.7747,6.76,0.43,0.34
271,2228378.159,934095.0557,7.07,0.37,0.31
272,2228375.704,934088.1389,7.34,0.32,0.27
273,2228373.059,934081.068,7.55,0.23,0.21
274,2228370.277,934073.8884,7.7,0.18,0.15
275,2228367.411,934066.6457,7.79,0.11,0.09
276,2228364.513,934059.3856,7.82,0.04,0.03
277,2228361.636,934052.1535,7.78,0.04,-0.04
278,2228358.834,934044.9956,7.69,0.11,-0.09
279,2228356.164,934037.9599,7.53,0.18,-0.16
280,2228353.684,934031.0948,7.3,0.25,-0.23
281,2228351.454,934024.4488,7.01,0.33,-0.29
282,2228349.531,934018.0704,6.66,0.41,-0.35
283,2228347.974,934012.008,6.26,0.48,-0.4
284,2228346.841,934006.303,5.82,0.55,-0.44
285,2228346.179,934000.9675,5.38,0.6,-0.44
286,2228346.037,933996.0066,4.96,0.64,-0.42
287,2228346.461,933991.4252,4.6,0.68,-0.36
288,2228347.499,933987.2283,4.32,0.73,-0.28
289,2228349.198,933983.421,4.17,0.77,-0.15
290,2228351.605,933980.0082,4.18,0.81,0.01
291,2228354.753,933976.9871,4.36,0.84,0.18
292,2228358.62,933974.3237,4.7,0.8,0.34
293,2228363.168,933971.9761,5.12,0.75,0.42
294,2228368.361,933969.9026,5.59,0.7,0.47
295,2228374.16,933968.0612,6.08,0.65,0.49
296,2228380.53,933966.4101,6.58,0.6,0.5
297,2228387.424,933964.9105,7.05,0.54,0.47
298,2228394.759,933963.536,7.46,0.47,0.41
299,2228402.444,933962.2633,7.79,0.36,0.33
300,2228410.387,933961.0688,8.03,0.26,0.24
301,2228418.497,933959.9293,8.19,0.18,0.16
302,2228426.682,933958.8214,8.26,0.08,0.07
303,2228434.858,933957.7237,8.25,0.01,-0.01
304,2228442.97,933956.6234,8.19,0.07,-0.06
305,2228450.972,933955.5095,8.08,0.11,-0.11
306,2228458.817,933954.3711,7.93,0.16,-0.15
307,2228466.458,933953.1975,7.73,0.2,-0.2
308,2228473.848,933951.9776,7.49,0.25,-0.24
309,2228480.949,933950.7021,7.21,0.3,-0.28
310,2228487.754,933949.3663,6.93,0.3,-0.28
311,2228494.265,933947.9671,6.66,0.31,-0.27
312,2228500.485,933946.5014,6.39,0.3,-0.27
313,2228506.416,933944.9661,6.13,0.3,-0.26
314,2228512.059,933943.3579,5.87,0.3,-0.26
315,2228517.418,933941.6757,5.62,0.29,-0.25
316,2228522.505,933939.9262,5.38,0.28,-0.24
317,2228527.332,933938.1183,5.15,0.27,-0.23
318,2228531.913,933936.2608,4.94,0.25,-0.21
319,2228536.26,933934.3623,4.74,0.23,-0.2
320,2228540.387,933932.4316,4.56,0.22,-0.18
321,2228544.306,933930.4776,4.38,0.21,-0.18
322,2228548.031,933928.5085,4.21,0.19,-0.17
323,2228551.575,933926.531,4.06,0.19,-0.15
324,2228554.952,933924.5514,3.91,0.16,-0.15
325,2228558.174,933922.5758,3.78,0.16,-0.13
326,2228561.256,933920.6104,3.66,0.14,-0.12
327,2228564.211,933918.6615,3.54,0.13,-0.12
328,2228567.055,933916.7306,3.44,0.11,-0.1
329,2228569.82,933914.7996,3.37,0.07,-0.07
330,2228572.541,933912.8459,3.35,0.05,-0.02
331,2228575.251,933910.847,3.37,0.05,0.02
332,2228577.985,933908.78,3.43,0.07,0.06
333,2228580.777,933906.6223,3.53,0.11,0.1
334,2228583.659,933904.3516,3.67,0.14,0.14
335,2228586.653,933901.947,3.84,0.17,0.17
336,2228589.774,933899.3882,4.04,0.21,0.2
337,2228593.042,933896.6546,4.26,0.23,0.22
338,2228596.474,933893.7258,4.51,0.26,0.25
339,2228600.089,933890.5813,4.79,0.28,0.28
340,2228603.898,933887.2055,5.09,0.31,0.3
341,2228607.891,933883.6024,5.38,0.28,0.29
342,2228612.054,933879.7808,5.65,0.28,0.27
343,2228616.37,933875.7496,5.91,0.26,0.26
344,2228620.824,933871.5174,6.14,0.24,0.23
345,2228625.401,933867.0933,6.37,0.23,0.23
346,2228630.085,933862.4859,6.57,0.21,0.2
347,2228634.862,933857.7032,6.76,0.2,0.19
348,2228639.722,933852.7496,6.94,0.19,0.18
349,2228644.659,933847.6285,7.11,0.19,0.17
350,2228649.662,933842.3432,7.28,0.18,0.17
351,2228654.726,933836.8974,7.44,0.17,0.16
352,2228659.841,933831.2943,7.59,0.16,0.15
353,2228665.002,933825.5359,7.73,0.16,0.14
354,2228670.209,933819.6186,7.88,0.17,0.15
355,2228675.466,933813.537,8.04,0.17,0.16
356,2228680.775,933807.2859,8.2,0.18,0.16
357,2228686.14,933800.8601,8.37,0.19,0.17
358,2228691.564,933794.2544,8.55,0.19,0.18
359,2228697.045,933787.468,8.72,0.19,0.17
360,2228702.565,933780.5185,8.88,0.16,0.16
361,2228708.103,933773.428,9,0.14,0.12
362,2228713.636,933766.2187,9.09,0.12,0.09
363,2228719.143,933758.9126,9.15,0.1,0.06
364,2228724.6,933751.5319,9.18,0.09,0.03
365,2228729.988,933744.1003,9.18,0.09,0
366,2228735.287,933736.6484,9.14,0.09,-0.04
367,2228740.481,933729.2085,9.07,0.11,-0.07
368,2228745.552,933721.8129,8.97,0.13,-0.1
369,2228750.483,933714.4937,8.83,0.16,-0.14
370,2228755.257,933707.2832,8.65,0.19,-0.18
371,2228759.862,933700.2095,8.44,0.22,-0.21
372,2228764.306,933693.2836,8.23,0.21,-0.21
373,2228768.599,933686.5123,8.02,0.22,-0.21
374,2228772.756,933679.9024,7.81,0.21,-0.21
375,2228776.789,933673.4608,7.6,0.21,-0.21
376,2228780.71,933667.1942,7.39,0.2,-0.21
377,2228784.532,933661.1095,7.19,0.21,-0.2
378,2228788.268,933655.2131,6.98,0.2,-0.21
379,2228791.934,933649.5105,6.78,0.21,-0.2
380,2228795.548,933644.0068,6.58,0.21,-0.2
381,2228799.127,933638.7069,6.39,0.2,-0.19
382,2228802.687,933633.6161,6.21,0.21,-0.18
383,2228806.245,933628.7394,6.04,0.21,-0.17
384,2228809.823,933624.0809,5.87,0.22,-0.17
385,2228813.45,933619.6408,5.73,0.23,-0.14
386,2228817.16,933615.4183,5.62,0.23,-0.11
387,2228820.989,933611.4127,5.54,0.24,-0.08
388,2228824.968,933607.623,5.5,0.27,-0.04
389,2228829.133,933604.0486,5.49,0.29,-0.01
390,2228833.517,933600.6883,5.52,0.3,0.03
391,2228838.145,933597.5398,5.6,0.33,0.08
392,2228843.046,933594.6002,5.71,0.34,0.11
393,2228848.245,933591.867,5.87,0.37,0.16
394,2228853.769,933589.3372,6.08,0.38,0.21
395,2228859.644,933587.0084,6.32,0.41,0.24
396,2228865.886,933584.8779,6.59,0.41,0.27
397,2228872.462,933582.9446,6.85,0.39,0.26
398,2228879.332,933581.2074,7.09,0.35,0.24
399,2228886.453,933579.6654,7.29,0.32,0.2
400,2228893.783,933578.3175,7.45,0.28,0.16
401,2228901.279,933577.1628,7.58,0.26,0.13
402,2228908.894,933576.1979,7.68,0.22,0.1
403,2228916.555,933575.4098,7.7,0.18,0.02
404,2228924.183,933574.7829,7.65,0.16,-0.05
405,2228931.699,933574.3019,7.53,0.19,-0.12
406,2228939.025,933573.9512,7.33,0.23,-0.2
407,2228946.081,933573.7155,7.06,0.29,-0.27
408,2228952.791,933573.5792,6.71,0.36,-0.35
409,2228959.084,933573.5274,6.29,0.43,-0.42
410,2228964.938,933573.5472,5.85,0.45,-0.44
411,2228970.338,933573.6263,5.4,0.45,-0.45
412,2228975.271,933573.7523,4.93,0.47,-0.47
413,2228979.723,933573.9127,4.45,0.48,-0.48
414,2228983.681,933574.0952,3.96,0.49,-0.49
415,2228987.145,933574.2892,3.47,0.5,-0.49
416,2228990.176,933574.4904,3.04,0.43,-0.43
417,2228992.847,933574.6966,2.68,0.36,-0.36
418,2228995.233,933574.9051,2.39,0.28,-0.29
419,2228997.407,933575.1136,2.18,0.22,-0.21
420,2228999.446,933575.3197,2.05,0.13,-0.13
421,2229001.425,933575.5218,1.99,0.06,-0.06
422,2229003.44,933575.7219,2.02,0.03,0.03
423,2229005.588,933575.9225,2.16,0.14,0.14
424,2229007.968,933576.1267,2.39,0.23,0.23
425,2229010.677,933576.3371,2.72,0.33,0.33
426,2229013.813,933576.5566,3.14,0.43,0.42
427,2229017.458,933576.7879,3.65,0.51,0.51
428,2229021.627,933577.0341,4.18,0.52,0.53
429,2229026.319,933577.2984,4.7,0.52,0.52
430,2229031.532,933577.5838,5.22,0.52,0.52
431,2229037.266,933577.8935,5.74,0.52,0.52
432,2229043.518,933578.2305,6.26,0.52,0.52
433,2229050.288,933578.5981,6.78,0.52,0.52
434,2229057.558,933578.9984,7.28,0.5,0.5
435,2229065.252,933579.4311,7.71,0.42,0.43
