time,X,Y,speed,acc,real_acc
436,2229073.274,933579.8946,8.04,0.33,0.33
437,2229081.531,933580.3877,8.27,0.24,0.23
438,2229089.93,933580.9091,8.41,0.14,0.14
439,2229098.376,933581.4573,8.46,0.06,0.05
440,2229106.783,933582.0306,8.43,0.04,-0.03
441,2229115.095,933582.625,8.33,0.1,-0.1
442,2229123.264,933583.236,8.19,0.14,-0.14
443,2229131.241,933583.8592,8,0.19,-0.19
444,2229138.977,933584.49,7.76,0.24,-0.24
445,2229146.423,933585.124,7.47,0.29,-0.29
446,2229153.546,933585.7561,7.15,0.33,-0.32
447,2229160.368,933586.3782,6.85,0.3,-0.3
448,2229166.93,933586.9816,6.59,0.26,-0.26
449,2229173.268,933587.5575,6.36,0.22,-0.23
450,2229179.423,933588.0972,6.18,0.19,-0.18
451,2229185.432,933588.592,6.03,0.15,-0.15
452,2229191.337,933589.0319,5.92,0.11,-0.11
453,2229197.193,933589.4027,5.87,0.09,-0.05
454,2229203.057,933589.6888,5.87,0.08,0
455,2229208.986,933589.8745,5.93,0.12,0.06
456,2229215.039,933589.9445,6.05,0.17,0.12
457,2229221.273,933589.8832,6.23,0.22,0.18
458,2229227.735,933589.6745,6.47,0.27,0.24
459,2229234.436,933589.3005,6.71,0.29,0.24
460,2229241.375,933588.7428,6.96,0.31,0.25
461,2229248.552,933587.983,7.22,0.31,0.26
462,2229255.969,933587.0027,7.48,0.33,0.26
463,2229263.624,933585.7834,7.75,0.34,0.27
464,2229271.518,933584.3066,8.03,0.35,0.28
465,2229279.647,933582.5569,8.32,0.36,0.29
466,2229287.995,933580.5298,8.59,0.36,0.27
467,2229296.54,933578.2238,8.85,0.34,0.26
468,2229305.262,933575.6374,9.1,0.33,0.25
469,2229314.14,933572.7689,9.33,0.32,0.23
470,2229323.155,933569.6169,9.55,0.31,0.22
471,2229332.283,933566.1848,9.75,0.3,0.2
472,2229341.503,933562.4966,9.93,0.28,0.18
473,2229350.789,933558.5811,10.08,0.24,0.15
474,2229360.117,933554.4673,10.2,0.19,0.12
475,2229369.464,933550.1842,10.28,0.17,0.08
476,2229378.804,933545.7606,10.33,0.14,0.05
477,2229388.116,933541.2236,10.36,0.12,0.03
478,2229397.396,933536.5934,10.37,0.09,0.01
479,2229406.64,933531.8878,10.37,0.09,0
480,2229415.845,933527.1252,10.36,0.06,-0.01
481,2229425.009,933522.3237,10.35,0.06,-0.01
482,2229434.13,933517.5013,10.32,0.04,-0.03
483,2229443.208,933512.673,10.28,0.04,-0.04
484,2229452.257,933507.8403,10.26,0.03,-0.02
485,2229461.294,933503.0014,10.25,0.01,-0.01
486,2229470.337,933498.1545,10.26,0.01,0.01
487,2229479.401,933493.2979,10.28,0.02,0.02
488,2229488.506,933488.4299,10.32,0.04,0.04
489,2229497.663,933483.5497,10.38,0.06,0.06
490,2229506.872,933478.6601,10.43,0.05,0.05
491,2229516.128,933473.7652,10.47,0.05,0.04
492,2229525.427,933468.8688,10.51,0.04,0.04
493,2229534.762,933463.9749,10.54,0.04,0.03
494,2229544.131,933459.0874,10.57,0.03,0.03
495,2229553.527,933454.2102,10.59,0.03,0.02
496,2229562.938,933449.3485,10.59,0.02,0
497,2229572.324,933444.5127,10.56,0.03,-0.03
498,2229581.635,933439.7145,10.48,0.09,-0.08
499,2229590.824,933434.9654,10.34,0.13,-0.14
500,2229599.842,933430.2772,10.16,0.18,-0.18
501,2229608.64,933425.6615,9.94,0.23,-0.22
502,2229617.166,933421.1289,9.66,0.28,-0.28
503,2229625.353,933416.6854,9.32,0.35,-0.34
504,2229633.133,933412.336,8.91,0.42,-0.41
505,2229640.434,933408.0857,8.45,0.49,-0.46
506,2229647.187,933403.9395,7.92,0.56,-0.53
507,2229653.322,933399.9023,7.34,0.63,-0.58
508,2229658.77,933395.9765,6.71,0.69,-0.63
509,2229663.465,933392.154,6.05,0.76,-0.66
510,2229667.343,933388.4238,5.38,0.82,-0.67
511,2229670.341,933384.7753,4.72,0.88,-0.66
512,2229672.393,933381.1975,4.12,0.95,-0.6
513,2229673.436,933377.6797,3.67,1.01,-0.45
514,2229673.419,933374.2105,3.47,1.06,-0.2
515,2229672.35,933370.776,3.6,1.05,0.13
516,2229670.25,933367.3615,4.01,1.03,0.41
517,2229667.141,933363.9527,4.61,1.01,0.6
518,2229663.044,933360.535,5.34,0.99,0.73
519,2229657.982,933357.0939,6.12,0.96,0.78
520,2229651.974,933353.6148,6.94,0.95,0.82
521,2229645.054,933350.0873,7.77,0.91,0.83
522,2229637.295,933346.5166,8.54,0.84,0.77
523,2229628.782,933342.9122,9.24,0.75,0.7
524,2229619.599,933339.2834,9.87,0.67,0.63
525,2229609.832,933335.6395,10.43,0.59,0.56
526,2229599.563,933331.99,10.9,0.5,0.47
527,2229588.873,933328.3521,11.29,0.42,0.39
528,2229577.82,933324.7752,11.62,0.36,0.33
529,2229566.455,933321.3167,11.88,0.33,0.26
530,2229554.832,933318.034,12.08,0.32,0.2
531,2229543.004,933314.9843,12.22,0.31,0.14
532,2229531.021,933312.2251,12.3,0.33,0.08
533,2229518.936,933309.8064,12.32,0.35,0.02
534,2229506.793,933307.7487,12.32,0.36,0
535,2229494.632,933306.0654,12.28,0.38,-0.04
536,2229482.496,933304.7697,12.21,0.38,-0.07
537,2229470.426,933303.8748,12.1,0.42,-0.11
538,2229458.465,933303.394,11.97,0.42,-0.13
539,2229446.654,933303.3303,11.81,0.45,-0.16
540,2229435.032,933303.6461,11.63,0.42,-0.18
541,2229423.637,933304.2934,11.41,0.4,-0.22
542,2229412.509,933305.2242,11.17,0.38,-0.24
543,2229401.687,933306.3907,10.89,0.39,-0.28
544,2229391.208,933307.7449,10.57,0.38,-0.32
545,2229381.111,933309.2393,10.21,0.4,-0.36
546,2229371.435,933310.8284,9.81,0.43,-0.4
547,2229362.216,933312.4671,9.36,0.46,-0.45
548,2229353.493,933314.1103,8.88,0.5,-0.48
549,2229345.304,933315.7128,8.34,0.53,-0.54
550,2229337.685,933317.2296,7.77,0.58,-0.57
551,2229330.675,933318.6156,7.15,0.62,-0.62
552,2229324.302,933319.8293,6.49,0.66,-0.66
553,2229318.561,933320.8437,5.83,0.66,-0.66
554,2229313.435,933321.6355,5.19,0.65,-0.64
555,2229308.909,933322.1813,4.56,0.65,-0.63
556,2229304.968,933322.4578,3.95,0.65,-0.61
557,2229301.596,933322.4416,3.37,0.64,-0.58
558,2229298.778,933322.1106,2.84,0.63,-0.53
559,2229296.496,933321.4476,2.38,0.63,-0.46
560,2229294.733,933320.4366,2.03,0.63,-0.35
561,2229293.469,933319.0618,1.87,0.62,-0.16
562,2229292.689,933317.3071,1.92,0.61,0.05
563,2229292.373,933315.1566,2.17,0.61,0.25
564,2229292.504,933312.5995,2.56,0.61,0.39
565,2229293.058,933309.6452,3.01,0.57,0.45
566,2229294.015,933306.3083,3.47,0.57,0.46
567,2229295.35,933302.6036,3.94,0.52,0.47
568,2229297.043,933298.5455,4.4,0.5,0.46
569,2229299.071,933294.1487,4.84,0.48,0.44
570,2229301.407,933289.4314,5.26,0.45,0.42
571,2229304.015,933284.4267,5.64,0.39,0.38
572,2229306.854,933279.171,5.97,0.35,0.33
573,2229309.884,933273.701,6.25,0.28,0.28
574,2229313.065,933268.0532,6.48,0.23,0.23
575,2229316.356,933262.2642,6.66,0.18,0.18
576,2229319.722,933256.3663,6.79,0.14,0.13
577,2229323.143,933250.3742,6.9,0.1,0.11
578,2229326.607,933244.2984,6.99,0.1,0.09
579,2229330.097,933238.1494,7.07,0.08,0.08
580,2229333.602,933231.9376,7.13,0.06,0.06
581,2229337.105,933225.6735,7.18,0.05,0.05
582,2229340.594,933219.3674,7.21,0.05,0.03
583,2229344.056,933213.0291,7.22,0.04,0.01
584,2229347.49,933206.6645,7.23,0.04,0.01
585,2229350.899,933200.2792,7.24,0.04,0.01
586,2229354.283,933193.8784,7.24,0.03,0
587,2229357.644,933187.4674,7.24,0.02,0
588,2229360.983,933181.0515,7.23,0.02,-0.01
589,2229364.303,933174.6332,7.23,0.02,0
590,2229367.607,933168.2028,7.23,0.02,0
591,2229370.9,933161.748,7.25,0.02,0.02
592,2229374.184,933155.2561,7.28,0.04,0.03
593,2229377.466,933148.7149,7.32,0.05,0.04
594,2229380.749,933142.1117,7.37,0.06,0.05
595,2229384.035,933135.4372,7.44,0.07,0.07
596,2229387.328,933128.6946,7.5,0.07,0.06
597,2229390.629,933121.8902,7.56,0.06,0.06
598,2229393.937,933115.0302,7.62,0.06,0.06
599,2229397.255,933108.1209,7.66,0.05,0.04
600,2229400.584,933101.1686,7.71,0.04,0.05
601,2229403.923,933094.1821,7.74,0.04,0.03
602,2229407.268,933087.1806,7.76,0.01,0.02
603,2229410.613,933080.1861,7.75,0.01,-0.01
604,2229413.952,933073.2203,7.72,0.02,-0.03
605,2229417.28,933066.3051,7.67,0.05,-0.05
606,2229420.591,933059.4624,7.6,0.08,-0.07
607,2229423.878,933052.7138,7.51,0.09,-0.09
608,2229427.139,933046.0754,7.4,0.11,-0.11
609,2229430.375,933039.5385,7.29,0.1,-0.11
610,2229433.59,933033.0888,7.21,0.09,-0.08
611,2229436.79,933026.7117,7.13,0.07,-0.08
612,2229439.977,933020.3929,7.08,0.06,-0.05
613,2229443.156,933014.1177,7.03,0.04,-0.05
614,2229446.331,933007.8733,7.01,0.04,-0.02
615,2229449.504,933001.6524,6.98,0.02,-0.03
616,2229452.673,932995.4492,6.97,0.02,-0.01
617,2229455.84,932989.2578,6.95,0.01,-0.02
618,2229459.006,932983.0725,6.95,0,0
619,2229462.171,932976.8874,6.95,0.01,0
620,2229465.334,932970.6979,6.95,0,0
621,2229468.493,932964.5031,6.95,0,0
622,2229471.642,932958.3032,6.95,0.01,0
623,2229474.777,932952.0984,6.95,0.01,0
624,2229477.894,932945.8891,6.95,0.02,0
625,2229480.989,932939.6754,6.94,0.03,-0.01
626,2229484.057,932933.4603,6.93,0.02,-0.01
627,2229487.092,932927.2582,6.9,0.04,-0.03
628,2229490.088,932921.0862,6.86,0.04,-0.04
629,2229493.041,932914.9615,6.8,0.07,-0.06
630,2229495.944,932908.9011,6.72,0.08,-0.08
631,2229498.791,932902.9223,6.62,0.09,-0.1
632,2229501.58,932897.0363,6.51,0.11,-0.11
633,2229504.315,932891.2312,6.42,0.1,-0.09
634,2229507.003,932885.4891,6.34,0.08,-0.08
635,2229509.65,932879.7922,6.28,0.06,-0.06
636,2229512.265,932874.1226,6.24,0.05,-0.04
637,2229514.853,932868.4626,6.22,0.02,-0.02
638,2229517.421,932862.7943,6.22,0.02,0
639,2229519.981,932857.0952,6.25,0.03,0.03
640,2229522.551,932851.3243,6.32,0.07,0.07
641,2229525.158,932845.4358,6.44,0.13,0.12
642,2229527.823,932839.3839,6.61,0.17,0.17
643,2229530.571,932833.1231,6.84,0.22,0.23
644,2229533.426,932826.6074,7.11,0.28,0.27
645,2229536.409,932819.7969,7.44,0.32,0.33
646,2229539.533,932812.6737,7.78,0.34,0.34
647,2229542.808,932805.2258,8.14,0.37,0.36
648,2229546.246,932797.4409,8.51,0.37,0.37
649,2229549.856,932789.3071,8.9,0.39,0.39
650,2229553.65,932780.8121,9.3,0.4,0.4
651,2229557.633,932771.9513,9.72,0.42,0.42
652,2229561.801,932762.7495,10.1,0.39,0.38
653,2229566.143,932753.2391,10.45,0.35,0.35
654,2229570.651,932743.4525,10.77,0.33,0.32
655,2229575.314,932733.422,11.06,0.28,0.29
656,2229580.124,932723.1799,11.32,0.26,0.26
657,2229585.067,932712.7615,11.53,0.22,0.21
658,2229590.124,932702.2137,11.7,0.18,0.17
659,2229595.269,932691.5866,11.81,0.11,0.11
660,2229600.478,932680.9298,11.86,0.08,0.05
661,2229605.727,932670.2934,11.86,0.04,0
662,2229610.993,932659.7273,11.81,0.07,-0.05
663,2229616.248,932649.2818,11.69,0.12,-0.12
664,2229621.461,932639.0095,11.52,0.19,-0.17
665,2229626.594,932628.9634,11.28,0.23,-0.24
666,2229631.615,932619.1967,10.98,0.3,-0.3
667,2229636.487,932609.7623,10.62,0.37,-0.36
668,2229641.175,932600.7134,10.19,0.42,-0.43
669,2229645.644,932592.1029,9.7,0.49,-0.49
670,2229649.865,932583.9723,9.16,0.54,-0.54
671,2229653.832,932576.3166,8.62,0.53,-0.54
672,2229657.545,932569.119,8.1,0.53,-0.52
673,2229661.004,932562.3628,7.59,0.51,-0.51
674,2229664.209,932556.0313,7.1,0.5,-0.49
675,2229667.16,932550.1078,6.62,0.49,-0.48
676,2229669.864,932544.5636,6.17,0.45,-0.45
677,2229672.357,932539.3222,5.8,0.37,-0.37
678,2229674.681,932534.2948,5.54,0.27,-0.26
679,2229676.879,932529.393,5.37,0.18,-0.17
680,2229678.993,932524.5282,5.3,0.1,-0.07
681,2229681.067,932519.6116,5.34,0.07,0.04
682,2229683.14,932514.5622,5.46,0.13,0.12
683,2229685.245,932509.3276,5.64,0.18,0.18
684,2229687.414,932503.8629,5.88,0.24,0.24
685,2229689.676,932498.1234,6.17,0.29,0.29
686,2229692.064,932492.0641,6.51,0.35,0.34
687,2229694.607,932485.64,6.91,0.39,0.4
688,2229697.332,932478.818,7.35,0.44,0.44
689,2229700.247,932471.6107,7.77,0.43,0.42
690,2229703.353,932464.0424,8.18,0.41,0.41
691,2229706.653,932456.1376,8.57,0.38,0.39
692,2229710.149,932447.9205,8.93,0.38,0.36
693,2229713.845,932439.4154,9.27,0.35,0.34
694,2229717.743,932430.6467,9.6,0.33,0.33
695,2229721.842,932421.6408,9.89,0.31,0.29
696,2229726.128,932412.432,10.16,0.28,0.27
697,2229730.585,932403.0568,10.38,0.24,0.22
698,2229735.195,932393.5518,10.56,0.2,0.18
699,2229739.941,932383.9532,10.71,0.17,0.15
700,2229744.808,932374.2977,10.81,0.13,0.1
701,2229749.772,932364.6228,10.87,0.09,0.06
702,2229754.798,932354.9705,10.88,0.07,0.01
703,2229759.841,932345.3842,10.83,0.06,-0.05
704,2229764.861,932335.9071,10.72,0.11,-0.11
705,2229769.816,932326.5823,10.56,0.17,-0.16
706,2229774.663,932317.453,10.34,0.21,-0.22
707,2229779.356,932308.5601,10.06,0.29,-0.28
708,2229783.832,932299.9342,9.72,0.33,-0.34
709,2229788.023,932291.6035,9.33,0.42,-0.39
710,2229791.863,932283.5962,8.88,0.47,-0.45
711,2229795.284,932275.9404,8.39,0.55,-0.49
712,2229798.219,932268.6643,7.85,0.62,-0.54
713,2229800.602,932261.7837,7.28,0.68,-0.57
714,2229802.367,932255.2643,6.75,0.71,-0.53
715,2229803.453,932249.0597,6.3,0.75,-0.45
716,2229803.797,932243.123,5.95,0.79,-0.35
717,2229803.335,932237.4078,5.73,0.83,-0.22
718,2229802.005,932231.8674,5.7,0.89,-0.03
719,2229799.761,932226.457,5.86,0.92,0.16
720,2229796.63,932221.1391,6.17,0.89,0.31
721,2229792.657,932215.8784,6.59,0.84,0.42
722,2229787.887,932210.639,7.09,0.8,0.5
723,2229782.366,932205.3856,7.62,0.75,0.53
724,2229776.137,932200.0825,8.18,0.71,0.56
725,2229769.246,932194.6942,8.75,0.67,0.57
726,2229761.746,932189.1908,9.3,0.62,0.55
727,2229753.724,932183.5654,9.8,0.54,0.5
728,2229745.278,932177.8167,10.22,0.45,0.42
729,2229736.501,932171.9434,10.56,0.35,0.34
730,2229727.492,932165.9445,10.82,0.26,0.26
731,2229718.345,932159.8185,11.01,0.19,0.19
732,2229709.145,932153.5641,11.12,0.13,0.11
733,2229699.934,932147.1793,11.21,0.13,0.09
734,2229690.74,932140.6618,11.27,0.14,0.06
735,2229681.594,932134.0095,11.31,0.14,0.04
736,2229672.526,932127.22,11.33,0.16,0.02
737,2229663.564,932120.2913,11.33,0.18,0
738,2229654.733,932113.2176,11.32,0.19,-0.01
739,2229646.026,932105.9798,11.32,0.21,0
740,2229637.433,932098.5556,11.36,0.22,0.04
741,2229628.942,932090.9224,11.42,0.23,0.06
742,2229620.541,932083.0577,11.51,0.25,0.09
743,2229612.219,932074.939,11.63,0.27,0.12
744,2229603.967,932066.5493,11.77,0.28,0.14
745,2229595.787,932057.8928,11.91,0.28,0.14
746,2229587.685,932048.9794,12.05,0.26,0.14
747,2229579.666,932039.8186,12.17,0.26,0.12
748,2229571.735,932030.4203,12.3,0.26,0.13
749,2229563.896,932020.7942,12.41,0.25,0.11
750,2229556.158,932010.9524,12.52,0.23,0.11
751,2229548.532,932000.9166,12.6,0.23,0.08
752,2229541.033,931990.7111,12.66,0.21,0.06
753,2229533.676,931980.3601,12.7,0.2,0.04
754,2229526.475,931969.8877,12.71,0.2,0.01
755,2229519.444,931959.3181,12.69,0.2,-0.02
756,2229512.598,931948.6754,12.65,0.19,-0.04
757,2229505.949,931937.9792,12.59,0.21,-0.06
758,2229499.499,931927.2298,12.54,0.21,-0.05
759,2229493.248,931916.4229,12.48,0.21,-0.06
760,2229487.198,931905.5541,12.44,0.21,-0.04
761,2229481.348,931894.6192,12.4,0.21,-0.04
762,2229475.698,931883.6137,12.37,0.22,-0.03
763,2229470.25,931872.5355,12.35,0.21,-0.02
764,2229465.005,931861.3908,12.32,0.22,-0.03
765,2229459.966,931850.1879,12.28,0.21,-0.04
766,2229455.137,931838.935,12.25,0.22,-0.03
767,2229450.519,931827.6405,12.2,0.21,-0.05
768,2229446.117,931816.3127,12.15,0.22,-0.05
769,2229441.932,931804.9597,12.1,0.22,-0.05
770,2229437.967,931793.5887,12.04,0.21,-0.06
771,2229434.223,931782.2066,11.98,0.23,-0.06
772,2229430.703,931770.8206,11.92,0.22,-0.06
773,2229427.407,931759.4375,11.85,0.22,-0.07
774,2229424.339,931748.0644,11.78,0.23,-0.07
775,2229421.499,931736.7109,11.7,0.23,-0.08
776,2229418.88,931725.3972,11.61,0.22,-0.09
777,2229416.474,931714.146,11.51,0.22,-0.1
778,2229414.274,931702.9801,11.38,0.22,-0.13
779,2229412.272,931691.9223,11.24,0.23,-0.14
780,2229410.46,931680.9955,11.08,0.23,-0.16
781,2229408.83,931670.2223,10.9,0.24,-0.18
782,2229407.37,931659.6301,10.69,0.25,-0.21
783,2229406.049,931649.2642,10.45,0.26,-0.24
784,2229404.833,931639.1743,10.16,0.3,-0.29
785,2229403.684,931629.4103,9.83,0.34,-0.33
786,2229402.569,931620.0218,9.45,0.37,-0.38
787,2229401.452,931611.0587,9.03,0.43,-0.42
788,2229400.292,931602.5681,8.57,0.47,-0.46
789,2229399.03,931594.586,8.08,0.52,-0.49
790,2229397.601,931587.1461,7.58,0.57,-0.5
791,2229395.939,931580.2816,7.06,0.62,-0.52
792,2229393.979,931574.0261,6.56,0.67,-0.5
793,2229391.657,931568.4131,6.07,0.74,-0.49
794,2229388.913,931563.4654,5.66,0.78,-0.41
795,2229385.704,931559.1642,5.37,0.8,-0.29
796,2229381.993,931555.48,5.23,0.8,-0.14
797,2229377.744,931552.3833,5.26,0.79,0.03
798,2229372.919,931549.8447,5.45,0.8,0.19
799,2229367.481,931547.8348,5.8,0.82,0.35
800,2229361.407,931546.3176,6.26,0.8,0.46
801,2229354.721,931545.2313,6.77,0.75,0.51
802,2229347.463,931544.5076,7.29,0.68,0.52
803,2229339.67,931544.0783,7.8,0.6,0.51
804,2229331.383,931543.8748,8.29,0.55,0.49
805,2229322.638,931543.8291,8.75,0.47,0.46
806,2229313.486,931543.8761,9.15,0.42,0.4
807,2229304.025,931543.9645,9.46,0.31,0.31
808,2229294.363,931544.0464,9.66,0.2,0.2
809,2229284.611,931544.0738,9.75,0.1,0.09
810,2229274.877,931543.9987,9.73,0.11,-0.02
811,2229265.27,931543.7733,9.61,0.19,-0.12
812,2229255.899,931543.3495,9.38,0.31,-0.23
813,2229246.87,931542.6848,9.05,0.42,-0.33
814,2229238.276,931541.7582,8.64,0.52,-0.41
815,2229230.204,931540.5542,8.16,0.59,-0.48
816,2229222.744,931539.0573,7.61,0.68,-0.55
817,2229215.984,931537.2518,7,0.77,-0.61
818,2229210.014,931535.1223,6.34,0.85,-0.66
819,2229204.902,931532.6648,5.67,0.92,-0.67
820,2229200.65,931529.9222,5.06,0.9,-0.61
821,2229197.238,931526.9493,4.53,0.87,-0.53
822,2229194.647,931523.8006,4.08,0.84,-0.45
823,2229192.859,931520.5308,3.73,0.81,-0.35
824,2229191.855,931517.1944,3.48,0.79,-0.25
825,2229191.609,931513.8453,3.36,0.75,-0.12
826,2229192.061,931510.5348,3.34,0.7,-0.02
827,2229193.145,931507.313,3.4,0.64,0.06
828,2229194.794,931504.2303,3.5,0.59,0.1
829,2229196.943,931501.3372,3.6,0.53,0.1
830,2229199.523,931498.684,3.7,0.49,0.1
831,2229202.467,931496.3105,3.78,0.46,0.08
832,2229205.696,931494.2154,3.85,0.4,0.07
833,2229209.13,931492.3866,3.89,0.34,0.04
834,2229212.687,931490.8123,3.89,0.29,0
835,2229216.287,931489.4805,3.84,0.24,-0.05
836,2229219.849,931488.3792,3.73,0.23,-0.11
837,2229223.301,931487.4948,3.56,0.25,-0.17
838,2229226.608,931486.8064,3.38,0.24,-0.18
839,2229229.745,931486.2914,3.18,0.25,-0.2
840,2229232.683,931485.9272,2.96,0.25,-0.22
841,2229235.397,931485.6912,2.72,0.26,-0.24
842,2229237.86,931485.5608,2.47,0.27,-0.25
843,2229240.047,931485.5132,2.19,0.28,-0.28
844,2229241.939,931485.5287,1.89,0.31,-0.3
845,2229243.559,931485.5978,1.62,0.27,-0.27
846,2229244.937,931485.7139,1.38,0.25,-0.24
847,2229246.103,931485.8704,1.18,0.21,-0.2
848,2229247.089,931486.0605,1,0.18,-0.18
849,2229247.925,931486.2777,0.86,0.15,-0.14
850,2229248.639,931486.5157,0.75,0.13,-0.11
851,2229249.249,931486.7694,0.66,0.1,-0.09
852,2229249.767,931487.0345,0.58,0.09,-0.08
853,2229250.207,931487.3064,0.52,0.08,-0.06
854,2229250.585,931487.5806,0.47,0.06,-0.05
855,2229250.914,931487.8525,0.43,0.05,-0.04
856,2229251.206,931488.1184,0.39,0.04,-0.04
857,2229251.468,931488.3776,0.37,0.03,-0.02
858,2229251.706,931488.6303,0.35,0.02,-0.02
859,2229251.925,931488.8764,0.33,0.02,-0.02
860,2229252.13,931489.1161,0.32,0.01,-0.01
861,2229252.327,931489.3495,0.31,0.01,-0.01
862,2229252.52,931489.5769,0.3,0.01,-0.01
863,2229252.711,931489.7991,0.29,0.01,-0.01
864,2229252.9,931490.0174,0.29,0,0
865,2229253.088,931490.2327,0.29,0,0
866,2229253.274,931490.4462,0.28,0.01,-0.01
867,2229253.461,931490.659,0.28,0,0
868,2229253.647,931490.8723,0.28,0,0
